iir_type,octave,filter_nb,coeff_type,coeff_index,binary_coeff,ansi_valid
elliptic,2,3,a,0,10000000000000000000000000000000000000000000000,True
elliptic,2,3,a,1,-1111010101100010000001001100011001000101011010011,True
elliptic,2,3,a,2,110011111111001000010110101001101111011100110101000,True
elliptic,2,3,a,3,-1100101101101101010001100110010100101100111101000010,True
elliptic,2,3,a,4,1111101100111001111100011101100000100101100101101100,True
elliptic,2,3,a,5,-1100100010000110010000001011010101011011000011100001,True
elliptic,2,3,a,6,110010100000110111100111011010110100011110010100101,True
elliptic,2,3,a,7,-1110101100000111100011101101101110011001010000111,True
elliptic,2,3,a,8,1111000110110011100010110001010101011011010000,True
elliptic,3,1,b,0,1000011010100101111101111111100010010,True
elliptic,3,1,b,1,-111101101011101110100010000010101110100,True
elliptic,3,1,b,2,11001010110111100101101111101111000110111,True
elliptic,3,1,b,3,-110000110111010001101111100001111001110101,True
elliptic,3,1,b,4,111100010100111100101111001000101100011110,True
elliptic,3,1,b,5,-110000110111010001101111100001111001110101,True
elliptic,3,1,b,6,11001010110111100101101111101111000110111,True
elliptic,3,1,b,7,-111101101011101110100010000010101110100,True
elliptic,3,1,b,8,1000011010100101111101111111100010010,True
elliptic,3,1,a,0,10000000000000000000000000000000000000000000000,True
elliptic,3,1,a,1,-1110111111010010100010010111101110000001010011000,True
elliptic,3,1,a,2,110001111110101110011111011101110100110110000010110,True
elliptic,3,1,a,3,-1100000110001011001011001010000000100010000111100101,True
elliptic,3,1,a,4,1110110111100110010101101000011111101111111010110111,True
elliptic,3,1,a,5,-1011111000010010000111110110100000100100110110101010,True
elliptic,3,1,a,6,110000001100111101111000011101101110111011010100110,True
elliptic,3,1,a,7,-1110001100100100110111010110011010001101110011100,True
elliptic,3,1,a,8,1110111000011110001001001011110101100000110010,True
elliptic,3,2,b,0,1000101000111110010001000010011110010,True
elliptic,3,2,b,1,-111100001001011101011011001011001100001,True
elliptic,3,2,b,2,10111110110000111110111100101101110000110,True
elliptic,3,2,b,3,-101100111101110011000010101101010100011110,True
elliptic,3,2,b,4,110111000111100001100000010100011001010000,True
elliptic,3,2,b,5,-101100111101110011000010101101010100011110,True
elliptic,3,2,b,6,10111110110000111110111100101101110000110,True
elliptic,3,2,b,7,-111100001001011101011011001011001100001,True
elliptic,3,2,b,8,1000101000111110010001000010011110010,True
elliptic,3,2,a,0,10000000000000000000000000000000000000000000000,True
elliptic,3,2,a,1,-1110011100111111111010101111101111000101110010111,True
elliptic,3,2,a,2,101110111110111011110000001100110000000010101011101,True
elliptic,3,2,a,3,-1011001100010101110110101100001001000101110010000000,True
elliptic,3,2,a,4,1101101010100100001100100110110101010000011011100000,True
elliptic,3,2,a,5,-1010111100001011110000110100010100000110001110100001,True
elliptic,3,2,a,6,101100111000110100100010010110100000101101100101111,True
elliptic,3,2,a,7,-1101011111110100001001010010110111000100101111111,True
elliptic,3,2,a,8,1110100110101101101101011101101110010001001110,True
elliptic,3,3,b,0,1001000001010011011110111001010001111,True
elliptic,3,3,b,1,-111001110101001110111000101101000000100,True
elliptic,3,3,b,2,10101101001101101100111111110000010000101,True
elliptic,3,3,b,3,-100111011101110110010101010000110011000110,True
elliptic,3,3,b,4,101111110101100100101100111100100110010110,True
elliptic,3,3,b,5,-100111011101110110010101010000110011000110,True
elliptic,3,3,b,6,10101101001101101100111111110000010000101,True
elliptic,3,3,b,7,-111001110101001110111000101101000000100,True
elliptic,3,3,b,8,1001000001010011011110111001010001111,True
elliptic,3,3,a,0,10000000000000000000000000000000000000000000000,True
elliptic,3,3,a,1,-1101101000010001011100011000111010110110011010111,True
elliptic,3,3,a,2,101010100110000001111111101011011111010101000010001,True
elliptic,3,3,a,3,-1001111010000100010111111111101000100100110111010010,True
elliptic,3,3,a,4,1011111110100100110001101100011011010000100010011010,True
elliptic,3,3,a,5,-1001101000000110011110000001100111011111101010011110,True
elliptic,3,3,a,6,101000001101101110111100001110101110001011100101001,True
elliptic,3,3,a,7,-1100100000001101100011101100101010100111100110110,True
elliptic,3,3,a,8,1110010000110100001010010100001011010001001010,True
elliptic,4,1,b,0,1001101001111011011100100100000010001,True
elliptic,4,1,b,1,-110110001101011010100101011100001100101,True
elliptic,4,1,b,2,10010100011011001010010111011010110000100,True
elliptic,4,1,b,3,-100000000100111101000111110000000110100001,True
elliptic,4,1,b,4,100110001101111000101000010100111101111101,True
elliptic,4,1,b,5,-100000000100111101000111110000000110100001,True
elliptic,4,1,b,6,10010100011011001010010111011010110000100,True
elliptic,4,1,b,7,-110110001101011010100101011100001100101,True
elliptic,4,1,b,8,1001101001111011011100100100000010001,True
elliptic,4,1,a,0,10000000000000000000000000000000000000000000000,True
elliptic,4,1,a,1,-1100010111101111011111101000101010110000100110011,True
elliptic,4,1,a,2,100100011001000000010001001110000101000110101111010,True
elliptic,4,1,a,3,-1000001010100000011101011001010101100101101001000110,True
elliptic,4,1,a,4,1001101110111000101100010101110001100111001001101000,True
elliptic,4,1,a,5,-111110111111011000000001101001011101010111000100100,True
elliptic,4,1,a,6,100001110110010001001110010010101010010011000001010,True
elliptic,4,1,a,7,-1011000110001110110010100111000101110010111101000,True
elliptic,4,1,a,8,1101110101111101010001010011010111100110010110,True
elliptic,4,2,b,0,10101011010101101110001011101010111011,True
elliptic,4,2,b,1,-1100000100111000000001010000111101000100,True
elliptic,4,2,b,2,11100110010000101100101000011111100110111,True
elliptic,4,2,b,3,-101101110111101011100011101110111010010100,True
elliptic,4,2,b,4,110101010011111011110100000010111011111100,True
elliptic,4,2,b,5,-101101110111101011100011101110111010010100,True
elliptic,4,2,b,6,11100110010000101100101000011111100110111,True
elliptic,4,2,b,7,-1100000100111000000001010000111101000100,True
elliptic,4,2,b,8,10101011010101101110001011101010111011,True
elliptic,4,2,a,0,100000000000000000000000000000000000000000000000,True
elliptic,4,2,a,1,-10100111100100110111000111010110101000101001101001,True
elliptic,4,2,a,2,111000010101001011110000001100111111110101011100101,True
elliptic,4,2,a,3,-1011111101100111111110000100010001000001011000101010,True
elliptic,4,2,a,4,1101111111011100110101011010100101111110000111010110,True
elliptic,4,2,a,5,-1011011011011110110110011110110110101110111001100010,True
elliptic,4,2,a,6,110011011010110010000010011010011110011111111101100,True
elliptic,4,2,a,7,-10010010001000101100001001101101011001101110001101,True
elliptic,4,2,a,8,11010101010011111111111000100010010110011100001,True
elliptic,4,3,b,0,11000111010111000011110111001100001110,True
elliptic,4,3,b,1,-1001100100010100001010111111000001001011,True
elliptic,4,3,b,2,10010101001110000001100101111011111001011,True
elliptic,4,3,b,3,-11010001010000001100001110110000010001100,True
elliptic,4,3,b,4,11101101111110010011011111110101010110001,True
elliptic,4,3,b,5,-11010001010000001100001110110000010001100,True
elliptic,4,3,b,6,10010101001110000001100101111011111001011,True
elliptic,4,3,b,7,-1001100100010100001010111111000001001011,True
elliptic,4,3,b,8,11000111010111000011110111001100001110,True
elliptic,4,3,a,0,100000000000000000000000000000000000000000000000,True
elliptic,4,3,a,1,-1111010110011100010010001101010111001101110000101,True
elliptic,4,3,a,2,100101000000001100110100001101001110101100011000101,True
elliptic,4,3,a,3,-111001001111000110000001110100000001100011110101011,True
elliptic,4,3,a,4,1000001111101010001110000100110100010100000000000010,True
elliptic,4,3,a,5,-110110000010101101001111001110011000000001010111011,True
elliptic,4,3,a,6,100000111111010000111100100110000110011111110101100,True
elliptic,4,3,a,7,-1100111010110001001101110111011110010011100010010,True
elliptic,4,3,a,8,11001011011100010110000110100111010111111011101,True
elliptic,5,1,b,0,1111011001100011101001010001111100101100,True
elliptic,5,1,b,1,-10100101011110011011111101111110101111001,True
elliptic,5,1,b,2,100011000100101011111001111000111100111101,True
elliptic,5,1,b,3,-100100010100010001110000011011110010010001,True
elliptic,5,1,b,4,110001011001111110010101111011101100111000,True
elliptic,5,1,b,5,-100100010100010001110000011011110010010001,True
elliptic,5,1,b,6,100011000100101011111001111000111100111101,True
elliptic,5,1,b,7,-10100101011110011011111101111110101111001,True
elliptic,5,1,b,8,1111011001100011101001010001111100101100,True
elliptic,5,1,a,0,10000000000000000000000000000000000000000000000000,True
elliptic,5,1,a,1,-11101101000100100111011000000011000101110100001000,True
elliptic,5,1,a,2,1001110100110001001101000110111011000101101011100010,True
elliptic,5,1,a,3,-1010111101001000000011100001001100001110111011011001,True
elliptic,5,1,a,4,1110111000001010101100010011011011001100110001111010,True
elliptic,5,1,a,5,-1010001100010110001000101000001100010000110011010000,True
elliptic,5,1,a,6,1000100000011101110011110100100001011100111000011001,True
elliptic,5,1,a,7,-10111110101111110000101000001111110001011101001111,True
elliptic,5,1,a,8,1011111110101001110110010111001101111011111100001,True
elliptic,5,2,b,0,10100011011010010111010110010000001101111,True
elliptic,5,2,b,1,1010001101011010001010101011110010011111,True
elliptic,5,2,b,2,10010010100010100111110110111110001101011,True
elliptic,5,2,b,3,1011111110011110111110011101111110101111,True
elliptic,5,2,b,4,100010100001101111001110000100001011010100,True
elliptic,5,2,b,5,1011111110011110111110011101111110101111,True
elliptic,5,2,b,6,10010010100010100111110110111110001101011,True
elliptic,5,2,b,7,1010001101011010001010101011110010011111,True
elliptic,5,2,b,8,10100011011010010111010110010000001101111,True
elliptic,5,2,a,0,10000000000000000000000000000000000000000000000000,True
elliptic,5,2,a,1,1100100001000000110011010011010010101000001101001,True
elliptic,5,2,a,2,111011100110101110011011011011111001101001000011011,True
elliptic,5,2,a,3,100001110001101110111110010101111110111110001100101,True
elliptic,5,2,a,4,1010010010001011000011010011101111100001001000101010,True
elliptic,5,2,a,5,11110110110101101100000011000010110001110101111101,True
elliptic,5,2,a,6,110001110010100110101001010111001101001110011000101,True
elliptic,5,2,a,7,1001100000111111111011101110100010011110010001100,True
elliptic,5,2,a,8,1011000111001101100110011010011001111011100010000,True
elliptic,5,3,b,0,1110101000110000011001110001100001010001,True
elliptic,5,3,b,1,11110110110011111000101110000001001100000,True
elliptic,5,3,b,2,11101110110010110101001010010111011010011,True
elliptic,5,3,b,3,100011001111001110010111101011100100010100,True
elliptic,5,3,b,4,101101101001100001111101011110011010110000,True
elliptic,5,3,b,5,100011001111001110010111101011100100010100,True
elliptic,5,3,b,6,11101110110010110101001010010111011010011,True
elliptic,5,3,b,7,11110110110011111000101110000001001100000,True
elliptic,5,3,b,8,1110101000110000011001110001100001010001,True
elliptic,5,3,a,0,1000000000000000000000000000000000000000000000000,True
elliptic,5,3,a,1,11110111001010100110010110111011100000011111110110,True
elliptic,5,3,a,2,1000111110011100010010111111001001000001101110001011,True
elliptic,5,3,a,3,1101100100100010011010101100111000111000100010001101,True
elliptic,5,3,a,4,1111000111110000101111101010101011001010010100001001,True
elliptic,5,3,a,5,1100000110101000100001000101010100000010100001100110,True
elliptic,5,3,a,6,111001000110011100000101000001001001101101000101100,True
elliptic,5,3,a,7,10101110111100111010011110101001101011111111110000,True
elliptic,5,3,a,8,101000011100100011100110100000110100111011101010,True
