iir_type,band,octave,filter_nb,iir_order_N,iir_order_effective,coeff_type,coeff_index,integer_bits,frac_bits,quantized_value,float_hex,binary_repr,ansi_valid_5,ansi_valid_10,ansi_valid_15,ansi_valid_20
chebyshev2,22,1,1,5,10,a,3,9,44,-116.49941412494866,-0x1.d1ff666a97428p+6,-0b111010001111111110110011001101010100101110100001010,False,False,False,False
chebyshev2,22,1,1,5,10,a,4,9,44,202.17998421843947,0x1.945c26e437fccp+7,0b1100101000101110000100110111001000011011111111100110,False,False,False,False
chebyshev2,22,1,1,5,10,a,5,9,44,-240.78320476608837,-0x1.e191003710d78p+7,-0b1111000011001000100000000001101110001000011010111100,False,False,False,False
chebyshev2,22,1,1,5,10,a,6,9,44,199.28841410354016,0x1.8e93ab036cd20p+7,0b1100011101001001110101011000000110110110011010010000,False,False,False,False
chebyshev2,22,1,1,5,10,a,7,9,44,-113.19090693366928,-0x1.c4c37d1b72c1cp+6,-0b111000100110000110111110100011011011100101100000111,False,False,False,False
chebyshev2,22,1,1,5,10,a,8,9,44,42.22222280701658,0x1.51c71cc0447e0p+5,0b10101000111000111000111001100000001000100011111100,False,False,False,False
chebyshev2,22,1,1,5,10,a,9,9,44,-9.340242280346047,-0x1.2ae343c759b00p+3,-0b100101010111000110100001111000111010110011011000,False,False,False,False
chebyshev2,22,1,1,5,10,a,10,9,44,0.9305071652438528,0x1.dc6b6f66d5000p-1,0b11101110001101011011011110110011011010101000,False,False,False,False
chebyshev2,23,1,2,5,10,b,0,9,44,0.00015660076178392046,0x1.486a64d000000p-13,0b10100100001101010011001001101000,False,False,False,False
chebyshev2,23,1,2,5,10,b,1,9,44,-0.001243402924160364,-0x1.45f35b9480000p-10,-0b10100010111110011010110111001010010,False,False,False,False
chebyshev2,23,1,2,5,10,b,2,9,44,0.004171976824693502,0x1.116a280590000p-8,0b1000100010110101000101000000001011001,False,False,False,False
chebyshev2,23,1,2,5,10,b,3,9,44,-0.007385892201511979,-0x1.e40ab57510000p-8,-0b1111001000000101010110101011101010001,False,False,False,False
chebyshev2,23,1,2,5,10,b,4,9,44,0.006446461818768512,0x1.a679aeafc0000p-8,0b1101001100111100110101110101011111100,False,False,False,False
chebyshev2,23,1,2,5,10,b,5,9,44,-0.0,-0x0.0p+0,0b0,False,False,False,False
chebyshev2,23,1,2,5,10,b,6,9,44,-0.006446461818768512,-0x1.a679aeafc0000p-8,-0b1101001100111100110101110101011111100,False,False,False,False
chebyshev2,23,1,2,5,10,b,7,9,44,0.007385892201511979,0x1.e40ab57510000p-8,0b1111001000000101010110101011101010001,False,False,False,False
chebyshev2,23,1,2,5,10,b,8,9,44,-0.004171976824693502,-0x1.116a280590000p-8,-0b1000100010110101000101000000001011001,False,False,False,False
chebyshev2,23,1,2,5,10,b,9,9,44,0.001243402924160364,0x1.45f35b9480000p-10,0b10100010111110011010110111001010010,False,False,False,False
chebyshev2,23,1,2,5,10,b,10,9,44,-0.00015660076178392046,-0x1.486a64d000000p-13,-0b10100100001101010011001001101000,False,False,False,False
chebyshev2,23,1,2,5,10,a,0,9,44,1.0,0x1.0000000000000p+0,0b100000000000000000000000000000000000000000000,False,False,False,False
chebyshev2,23,1,2,5,10,a,1,9,44,-9.85582131145145,-0x1.3b62e35ffcec0p+3,-0b100111011011000101110001101011111111111001110110,False,False,False,False
chebyshev2,23,1,2,5,10,a,2,9,44,43.7649443538312,0x1.5e1e9b2537b80p+5,0b10101111000011110100110110010010100110111101110000,False,False,False,False
chebyshev2,23,1,2,5,10,a,3,9,44,-115.30351303237296,-0x1.cd36cc1ecfce8p+6,-0b111001101001101101100110000011110110011111100111010,False,False,False,False
chebyshev2,23,1,2,5,10,a,4,9,44,199.5965793593017,0x1.8f3172d98b56cp+7,0b1100011110011000101110010110110011000101101010110110,False,False,False,False
chebyshev2,23,1,2,5,10,a,5,9,44,-237.20899566156845,-0x1.da6b017ab6e28p+7,-0b1110110100110101100000001011110101011011011100010100,False,False,False,False
chebyshev2,23,1,2,5,10,a,6,9,44,196.00663990443206,0x1.8803664e38c4cp+7,0b1100010000000001101100110010011100011100011000100110,False,False,False,False
chebyshev2,23,1,2,5,10,a,7,9,44,-111.1931269704711,-0x1.bcc5c31398988p+6,-0b110111100110001011100001100010011100110001001100010,False,False,False,False
chebyshev2,23,1,2,5,10,a,8,9,44,41.44570677204814,0x1.4b90ceb64c6b8p+5,0b10100101110010000110011101011011001001100011010111,False,False,False,False
chebyshev2,23,1,2,5,10,a,9,9,44,-9.16566189748471,-0x1.254d1a2dfc7c0p+3,-0b100100101010011010001101000101101111111000111110,False,False,False,False
chebyshev2,23,1,2,5,10,a,10,9,44,0.9132484838749519,0x1.d3954e26baa00p-1,0b11101001110010101010011100010011010111010101,False,False,False,False
chebyshev2,24,1,3,5,10,b,0,9,44,0.0001954837396738185,0x1.99f5889a00000p-13,0b11001100111110101100010001001101,True,True,True,True
chebyshev2,24,1,3,5,10,b,1,9,44,-0.0015452680319754108,-0x1.95152ea4c0000p-10,-0b11001010100010101001011101010010011,True,True,True,True
chebyshev2,24,1,3,5,10,b,2,9,44,0.0051669993449650065,0x1.529fdd3480000p-8,0b1010100101001111111011101001101001000,True,True,True,True
chebyshev2,24,1,3,5,10,b,3,9,44,-0.009124986424239978,-0x1.2b01ef2260000p-7,-0b10010101100000001111011110010001001100,True,True,True,True
chebyshev2,24,1,3,5,10,b,4,9,44,0.00795262825977261,0x1.04977b2580000p-7,0b10000010010010111011110110010010110000,True,True,True,True
chebyshev2,24,1,3,5,10,b,5,9,44,0.0,0x0.0p+0,0b0,True,True,True,True
chebyshev2,24,1,3,5,10,b,6,9,44,-0.00795262825977261,-0x1.04977b2580000p-7,-0b10000010010010111011110110010010110000,True,True,True,True
chebyshev2,24,1,3,5,10,b,7,9,44,0.009124986424239978,0x1.2b01ef2260000p-7,0b10010101100000001111011110010001001100,True,True,True,True
chebyshev2,24,1,3,5,10,b,8,9,44,-0.0051669993449650065,-0x1.529fdd3480000p-8,-0b1010100101001111111011101001101001000,True,True,True,True
chebyshev2,24,1,3,5,10,b,9,9,44,0.0015452680319754108,0x1.95152ea4c0000p-10,0b11001010100010101001011101010010011,True,True,True,True
chebyshev2,24,1,3,5,10,b,10,9,44,-0.0001954837396738185,-0x1.99f5889a00000p-13,-0b11001100111110101100010001001101,True,True,True,True
chebyshev2,24,1,3,5,10,a,0,9,44,1.0,0x1.0000000000000p+0,0b100000000000000000000000000000000000000000000,True,True,True,True
chebyshev2,24,1,3,5,10,a,1,9,44,-9.801092831250685,-0x1.39a28d6ee9040p+3,-0b100111001101000101000110101101110111010010000010,True,True,True,True
chebyshev2,24,1,3,5,10,a,2,9,44,43.31150032257102,0x1.5a7df3e191168p+5,0b10101101001111101111100111110000110010001000101101,True,True,True,True
chebyshev2,24,1,3,5,10,a,3,9,44,-113.63842271220864,-0x1.c68dbeaef7d6cp+6,-0b111000110100011011011111010101110111101111101011011,True,True,True,True
chebyshev2,24,1,3,5,10,a,4,9,44,196.04249406076212,0x1.8815c1c8127ecp+7,0b1100010000001010111000001110010000001001001111110110,True,True,True,True
chebyshev2,24,1,3,5,10,a,5,9,44,-232.35404114621042,-0x1.d0b544e190d30p+7,-0b1110100001011010101000100111000011001000011010011000,True,True,True,True
chebyshev2,24,1,3,5,10,a,6,9,44,191.61032722418793,0x1.7f387ccf577dcp+7,0b1011111110011100001111100110011110101011101111101110,True,True,True,True
chebyshev2,24,1,3,5,10,a,7,9,44,-108.55819990204895,-0x1.b23b98c14fb90p+6,-0b110110010001110111001100011000001010011111011100100,True,True,True,True
chebyshev2,24,1,3,5,10,a,8,9,44,40.43984725241552,0x1.4384cea2e2e18p+5,0b10100001110000100110011101010001011100010111000011,True,True,True,True
chebyshev2,24,1,3,5,10,a,9,9,44,-8.944370426622697,-0x1.1e38485434ee0p+3,-0b100011110001110000100100001010100001101001110111,True,True,True,True
chebyshev2,24,1,3,5,10,a,10,9,44,0.8919581597902493,0x1.c8aebd6b66200p-1,0b11100100010101110101111010110101101100110001,True,True,True,True
chebyshev2,25,2,1,5,10,b,0,9,44,0.0002436330506725426,0x1.feef7f8400000p-13,0b11111111011101111011111111000010,True,True,True,True
chebyshev2,25,2,1,5,10,b,1,9,44,-0.001912359258426477,-0x1.f55041e480000p-10,-0b11111010101010000010000011110010010,True,True,True,True
chebyshev2,25,2,1,5,10,b,2,9,44,0.006359579596619369,0x1.a0c80a6240000p-8,0b1101000001100100000001010011000100100,True,True,True,True
chebyshev2,25,2,1,5,10,b,3,9,44,-0.011187359912923966,-0x1.6e96607a30000p-7,-0b10110111010010110011000000111101000110,True,True,True,True
chebyshev2,25,2,1,5,10,b,4,9,44,0.009727252947243414,0x1.3ebe1ca4e8000p-7,0b10011111010111110000111001010010011101,True,True,True,True
chebyshev2,25,2,1,5,10,b,5,9,44,0.0,0x0.0p+0,0b0,True,True,True,True
chebyshev2,25,2,1,5,10,b,6,9,44,-0.009727252947243414,-0x1.3ebe1ca4e8000p-7,-0b10011111010111110000111001010010011101,True,True,True,True
chebyshev2,25,2,1,5,10,b,7,9,44,0.011187359912923966,0x1.6e96607a30000p-7,0b10110111010010110011000000111101000110,True,True,True,True
chebyshev2,25,2,1,5,10,b,8,9,44,-0.006359579596619369,-0x1.a0c80a6240000p-8,-0b1101000001100100000001010011000100100,True,True,True,True
chebyshev2,25,2,1,5,10,b,9,9,44,0.001912359258426477,0x1.f55041e480000p-10,0b11111010101010000010000011110010010,True,True,True,True
chebyshev2,25,2,1,5,10,b,10,9,44,-0.0002436330506725426,-0x1.feef7f8400000p-13,-0b11111111011101111011111111000010,True,True,True,True
chebyshev2,25,2,1,5,10,a,0,9,44,1.0,0x1.0000000000000p+0,0b100000000000000000000000000000000000000000000,True,True,True,True
chebyshev2,25,2,1,5,10,a,1,9,44,-9.722207355805438,-0x1.371c5299c3ae0p+3,-0b100110111000111000101001010011001110000111010111,True,True,True,True
chebyshev2,25,2,1,5,10,a,2,9,44,42.666454582673964,0x1.5554e623e6d50p+5,0b10101010101010100111001100010001111100110110101010,True,True,True,True
chebyshev2,25,2,1,5,10,a,3,9,44,-111.30041786286358,-0x1.bd33a0bd80888p+6,-0b110111101001100111010000010111101100000001000100010,True,True,True,True
chebyshev2,25,2,1,5,10,a,4,9,44,191.11746720527776,0x1.7e3c24a95a0a8p+7,0b1011111100011110000100100101010010101101000001010100,True,True,True,True
chebyshev2,25,2,1,5,10,a,5,9,44,-225.71805764484714,-0x1.c36fa5406a85cp+7,-0b1110000110110111110100101010000000110101010000101110,True,True,True,True
chebyshev2,25,2,1,5,10,a,6,9,44,185.68947467093903,0x1.736102d2f6350p+7,0b1011100110110000100000010110100101111011000110101000,True,True,True,True
chebyshev2,25,2,1,5,10,a,7,9,44,-105.06805725334965,-0x1.a445b0ccf591cp+6,-0b110100100010001011011000011001100111101011001000111,True,True,True,True
chebyshev2,25,2,1,5,10,a,8,9,44,39.13340690019152,0x1.391137a30b110p+5,0b10011100100010001001101111010001100001011000100010,True,True,True,True
chebyshev2,25,2,1,5,10,a,9,9,44,-8.66390100934774,-0x1.153ead545dc20p+3,-0b100010101001111101010110101010100010111011100001,True,True,True,True
chebyshev2,25,2,1,5,10,a,10,9,44,0.8658377808362729,0x1.bb4f16f0aa800p-1,0b11011101101001111000101101111000010101010100,True,True,True,True
chebyshev2,26,2,2,5,10,b,0,9,44,0.0003031766076446729,0x1.3de759d600000p-12,0b100111101111001110101100111010110,True,True,True,True
chebyshev2,26,2,2,5,10,b,1,9,44,-0.002353208279032515,-0x1.34709132c0000p-9,-0b100110100011100001001000100110010110,True,True,True,True
chebyshev2,26,2,2,5,10,b,2,9,44,0.00775788799609245,0x1.fc6bc33ab0000p-8,0b1111111000110101111000011001110101011,True,True,True,True
chebyshev2,26,2,2,5,10,b,3,9,44,-0.01356286872083956,-0x1.bc6d96cc48000p-7,-0b11011110001101101100101101100110001001,True,True,True,True
chebyshev2,26,2,2,5,10,b,4,9,44,0.011749024553125764,0x1.80fdf61b98000p-7,0b11000000011111101111101100001101110011,True,True,True,True
chebyshev2,26,2,2,5,10,b,5,9,44,0.0,0x0.0p+0,0b0,True,True,True,True
chebyshev2,26,2,2,5,10,b,6,9,44,-0.011749024553125764,-0x1.80fdf61b98000p-7,-0b11000000011111101111101100001101110011,True,True,True,True
chebyshev2,26,2,2,5,10,b,7,9,44,0.01356286872083956,0x1.bc6d96cc48000p-7,0b11011110001101101100101101100110001001,True,True,True,True
chebyshev2,26,2,2,5,10,b,8,9,44,-0.00775788799609245,-0x1.fc6bc33ab0000p-8,-0b1111111000110101111000011001110101011,True,True,True,True
chebyshev2,26,2,2,5,10,b,9,9,44,0.002353208279032515,0x1.34709132c0000p-9,0b100110100011100001001000100110010110,True,True,True,True
chebyshev2,26,2,2,5,10,b,10,9,44,-0.0003031766076446729,-0x1.3de759d600000p-12,-0b100111101111001110101100111010110,True,True,True,True
chebyshev2,26,2,2,5,10,a,0,9,44,1.0,0x1.0000000000000p+0,0b100000000000000000000000000000000000000000000,True,True,True,True
chebyshev2,26,2,2,5,10,a,1,9,44,-9.607281054996065,-0x1.336ed8add6080p+3,-0b100110011011011101101100010101101110101100000100,True,True,True,True
chebyshev2,26,2,2,5,10,a,2,9,44,41.741520669677925,0x1.4deea2638c990p+5,0b10100110111101110101000100110001110001100100110010,True,True,True,True
chebyshev2,26,2,2,5,10,a,3,9,44,-107.99817024080937,-0x1.affe2056f0778p+6,-0b110101111111111100010000001010110111100000111011110,True,True,True,True
chebyshev2,26,2,2,5,10,a,4,9,44,184.26250515485543,0x1.708667135e456p+7,0b1011100001000011001100111000100110101111001000101011,True,True,True,True
chebyshev2,26,2,2,5,10,a,5,9,44,-216.6165324676042,-0x1.b13baa24c2908p+7,-0b1101100010011101110101010001001001100001010010000100,True,True,True,True
chebyshev2,26,2,2,5,10,a,6,9,44,177.6931184481947,0x1.6362e06bd6804p+7,0b1011000110110001011100000011010111101011010000000010,True,True,True,True
chebyshev2,26,2,2,5,10,a,7,9,44,-100.434714959036,-0x1.91bd25eb10910p+6,-0b110010001101111010010010111101011000100001001000100,True,True,True,True
chebyshev2,26,2,2,5,10,a,8,9,44,37.43431658510468,0x1.2b797af949148p+5,0b10010101101111001011110101111100101001001000101001,True,True,True,True
chebyshev2,26,2,2,5,10,a,9,9,44,-8.308773611831214,-0x1.09e1793295da0p+3,-0b100001001111000010111100100110010100101011101101,True,True,True,True
chebyshev2,26,2,2,5,10,a,10,9,44,0.8340116111671136,0x1.ab0391e4e4e00p-1,0b11010101100000011100100011110010011100100111,True,True,True,True
chebyshev2,27,2,3,5,10,b,0,9,44,0.00037682108637682177,0x1.8b2023e100000p-12,0b110001011001000000010001111100001,True,True,True,True
chebyshev2,27,2,3,5,10,b,1,9,44,-0.002873043961926669,-0x1.78935bb680000p-9,-0b101111000100100110101101110110110100,True,True,True,True
chebyshev2,27,2,3,5,10,b,2,9,44,0.00934156958709309,0x1.321ac3ef58000p-7,0b10011001000011010110000111110111101011,True,True,True,True
chebyshev2,27,2,3,5,10,b,3,9,44,-0.016171611073843906,-0x1.08f4a72be4000p-6,-0b100001000111101001010011100101011111001,True,True,True,True
chebyshev2,27,2,3,5,10,b,4,9,44,0.013926591724043647,0x1.c858b7fff0000p-7,0b11100100001011000101101111111111111110,True,True,True,True
chebyshev2,27,2,3,5,10,b,5,9,44,0.0,0x0.0p+0,0b0,True,True,True,True
chebyshev2,27,2,3,5,10,b,6,9,44,-0.013926591724043647,-0x1.c858b7fff0000p-7,-0b11100100001011000101101111111111111110,True,True,True,True
chebyshev2,27,2,3,5,10,b,7,9,44,0.016171611073843906,0x1.08f4a72be4000p-6,0b100001000111101001010011100101011111001,True,True,True,True
chebyshev2,27,2,3,5,10,b,8,9,44,-0.00934156958709309,-0x1.321ac3ef58000p-7,-0b10011001000011010110000111110111101011,True,True,True,True
chebyshev2,27,2,3,5,10,b,9,9,44,0.002873043961926669,0x1.78935bb680000p-9,0b101111000100100110101101110110110100,True,True,True,True
chebyshev2,27,2,3,5,10,b,10,9,44,-0.00037682108637682177,-0x1.8b2023e100000p-12,-0b110001011001000000010001111100001,True,True,True,True
chebyshev2,27,2,3,5,10,a,0,9,44,1.0,0x1.0000000000000p+0,0b100000000000000000000000000000000000000000000,True,True,True,True
chebyshev2,27,2,3,5,10,a,1,9,44,-9.43831675918068,-0x1.2e06b0de3f080p+3,-0b100101110000001101011000011011110001111110000100,True,True,True,True
chebyshev2,27,2,3,5,10,a,2,9,44,40.40878404152994,0x1.434530914bfb8p+5,0b10100001101000101001100001001000101001011111110111,True,True,True,True
chebyshev2,27,2,3,5,10,a,3,9,44,-103.32564104981469,-0x1.9d4d74d8ecc1cp+6,-0b110011101010011010111010011011000111011001100000111,True,True,True,True
chebyshev2,27,2,3,5,10,a,4,9,44,174.72355966005944,0x1.5d72766969520p+7,0b1010111010111001001110110011010010110100101010010000,True,True,True,True
chebyshev2,27,2,3,5,10,a,5,9,44,-204.14987221623403,-0x1.984cbc0d169bcp+7,-0b1100110000100110010111100000011010001011010011011110,True,True,True,True
chebyshev2,27,2,3,5,10,a,6,9,44,166.91118073512007,0x1.4dd28648042c0p+7,0b1010011011101001010000110010010000000010000101100000,True,True,True,True
chebyshev2,27,2,3,5,10,a,7,9,44,-94.29232640012458,-0x1.792b579ca12b8p+6,-0b101111001001010110101011110011100101000010010101110,True,True,True,True
chebyshev2,27,2,3,5,10,a,8,9,44,35.22727092046472,0x1.19d1736a95d28p+5,0b10001100111010001011100110110101010010101110100101,True,True,True,True
chebyshev2,27,2,3,5,10,a,9,9,44,-7.86020564014558,-0x1.f70d9bf510a40p+2,-0b11111011100001101100110111111010100010000101001,True,True,True,True
chebyshev2,27,2,3,5,10,a,10,9,44,0.7955680213709115,0x1.9754b11310200p-1,0b11001011101010100101100010001001100010000001,True,True,True,True
chebyshev2,28,3,1,5,10,b,0,9,44,0.0004681790801441821,0x1.eaebdd6800000p-12,0b111101010111010111101110101101000,True,True,True,True
chebyshev2,28,3,1,5,10,b,1,9,44,-0.0034691918531848387,-0x1.c6b6c31b20000p-9,-0b111000110101101101100001100011011001,True,True,True,True
chebyshev2,28,3,1,5,10,b,2,9,44,0.011034236182695167,0x1.6991e1c540000p-7,0b10110100110010001111000011100010101000,True,True,True,True
chebyshev2,28,3,1,5,10,b,3,9,44,-0.018805457425798977,-0x1.341bce2854000p-6,-0b100110100000110111100111000101000010101,True,True,True,True
chebyshev2,28,3,1,5,10,b,4,9,44,0.016044139067105334,0x1.06ddff257c000p-6,0b100000110110111011111111100100101011111,True,True,True,True
chebyshev2,28,3,1,5,10,b,5,9,44,0.0,0x0.0p+0,0b0,True,True,True,True
chebyshev2,28,3,1,5,10,b,6,9,44,-0.016044139067105334,-0x1.06ddff257c000p-6,-0b100000110110111011111111100100101011111,True,True,True,True
chebyshev2,28,3,1,5,10,b,7,9,44,0.018805457425798977,0x1.341bce2854000p-6,0b100110100000110111100111000101000010101,True,True,True,True
chebyshev2,28,3,1,5,10,b,8,9,44,-0.011034236182695167,-0x1.6991e1c540000p-7,-0b10110100110010001111000011100010101000,True,True,True,True
chebyshev2,28,3,1,5,10,b,9,9,44,0.0034691918531848387,0x1.c6b6c31b20000p-9,0b111000110101101101100001100011011001,True,True,True,True
chebyshev2,28,3,1,5,10,b,10,9,44,-0.0004681790801441821,-0x1.eaebdd6800000p-12,-0b111101010111010111101110101101000,True,True,True,True
chebyshev2,28,3,1,5,10,a,0,9,44,1.0,0x1.0000000000000p+0,0b100000000000000000000000000000000000000000000,True,True,True,True
chebyshev2,28,3,1,5,10,a,1,9,44,-9.188162162340973,-0x1.26056ca7b32c0p+3,-0b100100110000001010110110010100111101100110010110,True,True,True,True
chebyshev2,28,3,1,5,10,a,2,9,44,38.48795524313016,0x1.33e75514193f0p+5,0b10011001111100111010101010001010000011001001111110,True,True,True,True
chebyshev2,28,3,1,5,10,a,3,9,44,-96.74390056975415,-0x1.82f9c1122a478p+6,-0b110000010111110011100000100010010001010100100011110,True,True,True,True
chebyshev2,28,3,1,5,10,a,4,9,44,161.54872569419467,0x1.4318f292fe150p+7,0b1010000110001100011110010100100101111111000010101000,True,True,True,True
chebyshev2,28,3,1,5,10,a,5,9,44,-187.22446715269217,-0x1.7672ed5bcfadap+7,-0b1011101100111001011101101010110111100111110101101101,True,True,True,True
chebyshev2,28,3,1,5,10,a,6,9,44,152.5002921565901,0x1.3100264b25ffep+7,0b1001100010000000000100110010010110010010111111111111,True,True,True,True
chebyshev2,28,3,1,5,10,a,7,9,44,-86.21015099087958,-0x1.58d731d244330p+6,-0b101011000110101110011000111010010010001000011001100,True,True,True,True
chebyshev2,28,3,1,5,10,a,8,9,44,32.37639887061795,0x1.0302dd693c718p+5,0b10000001100000010110111010110100100111100011100011,True,True,True,True
chebyshev2,28,3,1,5,10,a,9,9,44,-7.296313284080611,-0x1.d2f6cbfe1fc80p+2,-0b11101001011110110110010111111111000011111110010,True,True,True,True
chebyshev2,28,3,1,5,10,a,10,9,44,0.7496348394621464,0x1.7fd0233edd400p-1,0b10111111111010000001000110011111011011101010,True,True,True,True
chebyshev2,29,3,2,5,10,b,0,9,44,0.0005824127389928435,0x1.315a1d5580000p-11,0b1001100010101101000011101010101011,True,True,True,True
chebyshev2,29,3,2,5,10,b,1,9,44,-0.004122628082825486,-0x1.0e2e38ca10000p-8,-0b1000011100010111000111000110010100001,True,True,True,True
chebyshev2,29,3,2,5,10,b,2,9,44,0.012659843615892896,0x1.9ed67726c0000p-7,0b11001111011010110011101110010011011000,True,True,True,True
chebyshev2,29,3,2,5,10,b,3,9,44,-0.021046257109446742,-0x1.58d2667f40000p-6,-0b101011000110100100110011001111111010000,True,True,True,True
chebyshev2,29,3,2,5,10,b,4,9,44,0.0176918909060646,0x1.21dd2b3624000p-6,0b100100001110111010010101100110110001001,True,True,True,True
chebyshev2,29,3,2,5,10,b,5,9,44,0.0,0x0.0p+0,0b0,True,True,True,True
chebyshev2,29,3,2,5,10,b,6,9,44,-0.0176918909060646,-0x1.21dd2b3624000p-6,-0b100100001110111010010101100110110001001,True,True,True,True
chebyshev2,29,3,2,5,10,b,7,9,44,0.021046257109446742,0x1.58d2667f40000p-6,0b101011000110100100110011001111111010000,True,True,True,True
chebyshev2,29,3,2,5,10,b,8,9,44,-0.012659843615892896,-0x1.9ed67726c0000p-7,-0b11001111011010110011101110010011011000,True,True,True,True
chebyshev2,29,3,2,5,10,b,9,9,44,0.004122628082825486,0x1.0e2e38ca10000p-8,0b1000011100010111000111000110010100001,True,True,True,True
chebyshev2,29,3,2,5,10,b,10,9,44,-0.0005824127389928435,-0x1.315a1d5580000p-11,-0b1001100010101101000011101010101011,True,True,True,True
chebyshev2,29,3,2,5,10,a,0,9,44,1.0,0x1.0000000000000p+0,0b100000000000000000000000000000000000000000000,True,True,True,True
chebyshev2,29,3,2,5,10,a,1,9,44,-8.816225693593765,-0x1.1a1e8558847c0p+3,-0b100011010000111101000010101011000100001000111110,True,True,True,True
chebyshev2,29,3,2,5,10,a,2,9,44,35.73781624111558,0x1.1de70c3390648p+5,0b10001110111100111000011000011001110010000011001001,True,True,True,True
chebyshev2,29,3,2,5,10,a,3,9,44,-87.60238241232014,-0x1.5e68d6ef62670p+6,-0b101011110011010001101011011101111011000100110011100,True,True,True,True
chebyshev2,29,3,2,5,10,a,4,9,44,143.68782830039345,0x1.1f602b07eee80p+7,0b1000111110110000000101011000001111110111011101000000,True,True,True,True
chebyshev2,29,3,2,5,10,a,5,9,44,-164.7129602091216,-0x1.496d091edb0dap+7,-0b1010010010110110100001001000111101101101100001101101,True,True,True,True
chebyshev2,29,3,2,5,10,a,6,9,44,133.6209314913716,0x1.0b3deabb80fecp+7,0b1000010110011110111101010101110111000000011111110110,True,True,True,True
chebyshev2,29,3,2,5,10,a,7,9,44,-75.75750600220442,-0x1.2f07afa747f78p+6,-0b100101111000001111010111110100111010001111111011110,True,True,True,True
chebyshev2,29,3,2,5,10,a,8,9,44,28.740537890188534,0x1.cbd93e423cf00p+4,0b1110010111101100100111110010000100011110011110000,True,True,True,True
chebyshev2,29,3,2,5,10,a,9,9,44,-6.593420604588687,-0x1.a5fa9a6a5ec80p+2,-0b11010010111111010100110100110101001011110110010,True,True,True,True
chebyshev2,29,3,2,5,10,a,10,9,44,0.6955006937917574,0x1.6418aabc5ca00p-1,0b10110010000011000101010101011110001011100101,True,True,True,True
chebyshev2,30,3,3,5,10,b,0,9,44,0.0007275056929074708,0x1.7d6c294500000p-11,0b1011111010110110000101001010001010,True,True,True,True
chebyshev2,30,3,3,5,10,b,1,9,44,-0.004782669305257059,-0x1.396fe040f0000p-8,-0b1001110010110111111100000010000001111,True,True,True,True
chebyshev2,30,3,3,5,10,b,2,9,44,0.013883430964085619,0x1.c6eea8f938000p-7,0b11100011011101110101010001111100100111,True,True,True,True
chebyshev2,30,3,3,5,10,b,3,9,44,-0.022186112516521916,-0x1.6b7f4cebc4000p-6,-0b101101011011111110100110011101011110001,True,True,True,True
chebyshev2,30,3,3,5,10,b,4,9,44,0.018218473455078765,0x1.2a7dd0eb0c000p-6,0b100101010011111011101000011101011000011,True,True,True,True
chebyshev2,30,3,3,5,10,b,5,9,44,-0.0,-0x0.0p+0,0b0,True,True,True,True
chebyshev2,30,3,3,5,10,b,6,9,44,-0.018218473455078765,-0x1.2a7dd0eb0c000p-6,-0b100101010011111011101000011101011000011,True,True,True,True
chebyshev2,30,3,3,5,10,b,7,9,44,0.022186112516521916,0x1.6b7f4cebc4000p-6,0b101101011011111110100110011101011110001,True,True,True,True
chebyshev2,30,3,3,5,10,b,8,9,44,-0.013883430964085619,-0x1.c6eea8f938000p-7,-0b11100011011101110101010001111100100111,True,True,True,True
chebyshev2,30,3,3,5,10,b,9,9,44,0.004782669305257059,0x1.396fe040f0000p-8,0b1001110010110111111100000010000001111,True,True,True,True
chebyshev2,30,3,3,5,10,b,10,9,44,-0.0007275056929074708,-0x1.7d6c294500000p-11,-0b1011111010110110000101001010001010,True,True,True,True
chebyshev2,30,3,3,5,10,a,0,9,44,1.0,0x1.0000000000000p+0,0b100000000000000000000000000000000000000000000,True,True,True,True
chebyshev2,30,3,3,5,10,a,1,9,44,-8.262864864382777,-0x1.0869639379540p+3,-0b100001000011010010110001110010011011110010101010,True,True,True,True
chebyshev2,30,3,3,5,10,a,2,9,44,31.867342246607848,0x1.fde0a24379eb0p+4,0b1111111011110000010100010010000110111100111101011,True,True,True,True
chebyshev2,30,3,3,5,10,a,3,9,44,-75.26598493174049,-0x1.2d105e5a9c378p+6,-0b100101101000100000101111001011010100111000011011110,True,True,True,True
chebyshev2,30,3,3,5,10,a,4,9,44,120.32455875135673,0x1.e14c59211ad4cp+6,0b111100001010011000101100100100001000110101101010011,True,True,True,True
chebyshev2,30,3,3,5,10,a,5,9,44,-135.90504056132295,-0x1.0fcf6179f8df0p+7,-0b1000011111100111101100001011110011111100011011111000,True,True,True,True
chebyshev2,30,3,3,5,10,a,6,9,44,109.79905610596626,0x1.b7323bc38b2d4p+6,0b110110111001100100011101111000011100010110010110101,True,True,True,True
chebyshev2,30,3,3,5,10,a,7,9,44,-62.67405234091501,-0x1.f564758dc02d8p+5,-0b11111010101100100011101011000110111000000001011011,True,True,True,True
chebyshev2,30,3,3,5,10,a,8,9,44,24.214838733528097,0x1.836ffabd66ad0p+4,0b1100000110110111111111010101111010110011010101101,True,True,True,True
chebyshev2,30,3,3,5,10,a,9,9,44,-5.729540165481808,-0x1.6eb0c93bf7380p+2,-0b10110111010110000110010010011101111110111001110,True,True,True,True
chebyshev2,30,3,3,5,10,a,10,9,44,0.6327924870090555,0x1.43fd6079b7800p-1,0b10100001111111101011000000111100110110111100,True,True,True,True
